A1,A2,A3,A4,A6,A8,A10,A12,A13,A15,A17,A18,A19,A21,A22,A23,A25,A27,B1,B2,B3,B6,B8,B12,B13,B14,id,A5_o,A7_o,A9_o,A11_o,A14_o,A16_o,A20_per_o,A20_last_o,A24_o,A26_o,A28_per_o,A28_last_o,B4_per_o,B4_last_o,B5_o,B7_o,B9_per_o,B9_last_o,B10_per_o,B10_last_o,B11_per_o,B11_last_o,target
300,,405.0,700,21.0,,100,103.0,0.2,104.0,103.0,0.2,300,40.0,9.0,5.0,70.0,78.0,310.0,3.5,3.5,65,40.0,800.0,0.15,440,sample_1435,0,0,82800,82800,82800,82800,82800,84600,0,84600,61200,82800,0,81000,0,66600,0,81000,84600,81000,0,0,0.8909999999999999
300,,405.0,700,24.0,,100,102.0,0.2,102.0,103.0,0.2,300,30.0,9.0,5.0,70.0,78.0,300.0,3.5,3.5,60,40.0,800.0,0.15,420,sample_1436,0,0,81000,82800,82800,82800,75600,84600,0,84600,57600,82800,0,81000,0,75600,82800,81000,84600,81000,0,0,0.935
300,,405.0,700,23.0,,101,102.0,0.2,103.0,103.0,0.2,300,50.0,10.0,5.0,70.0,78.0,310.0,3.5,3.5,60,40.0,800.0,0.15,420,sample_1437,0,0,81600,82800,82800,82800,71400,84600,0,84600,63000,82800,0,82800,0,75600,72000,81000,84600,81000,0,0,0.943
300,,405.0,700,21.0,,100,102.0,0.2,103.0,104.0,0.2,300,35.0,9.0,5.0,70.0,78.0,,3.5,3.5,60,40.0,800.0,0.15,420,sample_1439,0,0,82800,82800,82800,82800,72000,84600,0,84600,54000,82800,0,79200,0,75600,0,81000,84600,81000,0,0,0.935
300,,405.0,700,29.0,,101,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,sample_144,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,81000,0,81000,0,82800,0.9229999999999999
300,,405.0,700,24.0,,100,102.0,0.2,103.0,103.0,0.2,300,50.0,9.0,5.0,70.0,78.0,300.0,3.5,3.5,65,40.0,800.0,0.15,440,sample_1440,0,0,81000,82800,82800,82800,68400,84600,84600,84600,68400,82800,0,81000,0,72000,82800,81000,84600,81000,0,0,0.935
300,,405.0,700,21.0,,100,101.0,0.2,102.0,105.0,0.2,300,50.0,10.0,5.0,70.0,78.0,310.0,3.5,3.5,60,40.0,800.0,0.15,400,sample_1441,0,0,82800,82800,82800,82800,79200,84600,0,84600,57600,82800,0,82800,0,72000,0,81000,84600,81000,0,0,0.925
300,,405.0,700,22.0,,100,103.0,0.2,103.0,102.0,0.2,300,40.0,9.0,5.0,70.0,78.0,310.0,3.5,3.5,65,40.0,800.0,0.15,440,sample_1442,0,0,81000,82800,82800,82800,72000,84600,0,84600,64800,82800,0,81000,0,63000,0,81000,84600,81000,0,0,0.9798
300,,405.0,700,21.0,,100,102.0,0.2,102.0,103.0,0.2,300,40.0,9.0,5.0,70.0,78.0,300.0,3.5,3.5,60,45.0,800.0,0.15,440,sample_1443,0,0,82800,82800,82800,82800,73800,84600,0,84600,55800,82800,0,81000,0,73800,0,81000,84600,81000,0,0,0.879
300,,405.0,700,22.0,,100,103.0,0.2,103.0,103.0,0.2,300,50.0,10.0,5.0,70.0,78.0,300.0,3.5,3.5,60,40.0,800.0,0.15,440,sample_1444,0,0,81000,82800,82800,82800,75600,84600,84600,84600,68400,82800,0,82800,0,75600,75600,81000,82800,79200,0,0,0.9798
300,,405.0,700,23.0,,100,101.0,0.2,101.0,102.0,0.2,300,40.0,9.0,5.0,70.0,78.0,320.0,3.5,3.5,60,40.0,800.0,0.15,400,sample_1445,0,0,82800,82800,82800,82800,82800,84600,0,84600,54000,82800,0,81000,0,70200,84600,81000,84600,81000,0,0,1.0008
300,,405.0,700,21.0,,100,102.0,0.2,103.0,104.0,0.2,300,50.0,9.0,5.0,70.0,78.0,310.0,3.5,3.5,62,40.0,800.0,0.15,400,sample_1446,0,0,82800,82800,82800,82800,73800,0,0,84600,59400,82800,0,81000,0,72000,0,81000,84600,81000,0,0,0.98
300,,405.0,700,23.0,,100,102.0,0.2,102.0,102.0,0.2,300,50.0,10.0,5.0,70.0,78.0,310.0,3.5,3.5,60,45.0,800.0,0.15,400,sample_1448,0,0,82800,82800,82800,82800,72000,84600,0,84600,54000,82800,0,81000,0,77400,84600,81000,0,79200,0,0,0.902
300,,405.0,700,24.0,,100,102.0,0.2,103.0,103.0,0.2,300,45.0,9.0,5.0,70.0,78.0,310.0,3.5,3.5,65,40.0,800.0,0.15,400,sample_1449,0,0,82800,82800,82800,82800,70200,84600,0,84600,64800,82800,0,81000,0,73800,82800,81000,84600,81000,0,0,0.8909999999999999
300,,405.0,700,23.0,,100,102.0,0.2,103.0,103.0,0.2,300,40.0,9.0,5.0,71.0,78.0,300.0,3.5,3.5,60,40.0,800.0,0.15,420,sample_1451,0,0,81000,82800,82800,82800,77400,84600,0,84600,59400,82800,0,81000,0,75600,84600,81000,84600,81000,0,0,0.8909999999999999
300,,405.0,700,21.0,,100,101.0,0.2,103.0,105.0,0.2,300,50.0,10.0,5.0,70.0,75.0,320.0,3.5,3.5,60,50.0,800.0,0.15,400,sample_1454,0,0,81000,82800,82800,82800,84600,84600,84600,84600,79200,84600,0,82800,0,68400,0,81000,84600,81000,0,0,0.879
300,,405.0,700,21.0,,100,101.0,0.2,103.0,103.0,0.2,300,50.0,10.0,5.0,70.0,75.0,350.0,3.5,3.5,65,45.0,800.0,0.15,385,sample_1456,0,0,79200,82800,82800,82800,79200,84600,84600,84600,57600,82800,0,82800,0,75600,79200,82800,84600,82800,0,0,0.935
300,,405.0,700,21.0,,100,102.0,0.2,103.0,104.0,0.2,300,60.0,10.0,5.0,70.0,75.0,340.0,3.5,3.5,60,45.0,800.0,0.15,400,sample_1458,0,0,82800,82800,82800,82800,84000,85200,84600,84600,46800,84600,0,82800,0,70200,82800,82800,82800,81000,0,0,
300,,405.0,700,39.0,,100,103.0,0.2,104.0,103.0,0.2,300,50.0,9.0,5.0,70.0,75.0,360.0,3.5,3.5,65,45.0,800.0,0.15,400,sample_1462,0,0,81000,82800,82800,82800,3600,84600,0,84600,55800,84600,0,81000,0,77400,0,79200,79200,79200,0,0,0.902
300,,405.0,700,34.0,,101,103.0,0.2,104.0,103.0,0.2,300,60.0,10.0,,70.0,75.0,350.0,3.5,3.5,60,45.0,800.0,0.15,400,sample_1463,0,0,81000,82800,82800,82800,84600,84600,0,84600,66600,84600,82800,79200,0,84600,0,81000,82800,79200,0,0,0.879
300,,405.0,700,21.0,,100,102.0,0.2,103.0,104.0,0.2,300,50.0,9.0,5.0,70.0,75.0,350.0,3.5,3.5,65,45.0,800.0,0.15,385,sample_1465,0,0,82800,82800,82800,82800,0,84600,0,84600,54000,82800,0,79200,0,79200,0,81000,79200,81000,0,0,0.8909999999999999
300,,405.0,700,21.0,,100,102.0,0.2,104.0,103.0,0.2,300,50.0,9.0,5.0,70.0,75.0,350.0,3.5,3.5,65,45.0,800.0,0.15,400,sample_1466,0,0,84000,82800,82800,82800,76200,84600,0,82800,66600,84600,0,79200,0,66600,0,81000,82800,81000,0,0,0.902
300,,405.0,700,80.0,,100,101.0,0.2,103.0,102.0,0.2,300,50.0,9.0,5.0,70.0,75.0,350.0,3.5,3.5,65,45.0,800.0,0.15,400,sample_1467,0,0,78600,82800,82800,82800,79200,84600,82800,0,55800,84600,0,79200,0,82800,84600,81000,82800,81000,0,0,0.902
300,,405.0,700,80.0,,100,102.0,0.2,103.0,103.0,0.2,300,50.0,9.0,5.0,70.0,75.0,350.0,3.5,3.5,60,45.0,800.0,0.15,400,sample_1468,0,0,79200,82800,82800,82800,84600,84600,0,84600,66600,84600,0,79200,0,73800,0,81000,81000,81000,0,0,0.879
300,,405.0,700,80.0,,101,102.0,0.2,103.0,89.0,0.2,300,50.0,9.0,5.0,70.0,75.0,350.0,3.5,3.5,65,45.0,800.0,0.15,400,sample_1469,0,0,82800,82800,82800,82800,0,84600,84600,84600,59400,84600,0,79200,0,72000,0,82800,79200,81000,0,0,0.879
300,,405.0,700,29.0,,101,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78.0,76.0,320.0,3.5,3.5,74,45.0,1200.0,0.15,400,sample_147,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,77400,1800,79200,0,82800,0.8740000000000001
300,,405.0,700,21.0,,100,102.0,0.2,103.0,104.0,0.2,300,50.0,9.0,5.0,70.0,75.0,360.0,3.5,3.5,65,45.0,800.0,0.15,400,sample_1470,0,0,80700,82200,82800,82800,74700,84600,84600,84600,60600,84600,600,82800,0,73800,0,81000,79200,81000,0,0,0.879
300,,405.0,700,50.0,,101,102.0,0.2,103.0,102.0,0.2,300,50.0,9.0,5.0,70.0,75.0,360.0,3.5,3.5,65,45.0,800.0,0.15,400,sample_1471,0,0,81000,82800,82800,82800,0,84600,84600,84600,69600,84600,85200,79200,0,68400,84600,81000,84600,81000,0,0,0.902
300,,405.0,700,35.0,,100,103.0,0.2,102.0,103.0,0.2,300,50.0,9.0,5.0,70.0,75.0,350.0,3.5,3.5,65,45.0,800.0,0.15,390,sample_1472,0,0,81900,82800,82800,82800,0,85500,0,84600,61200,84600,0,75600,0,72000,0,81000,82800,81000,0,0,0.9359999999999999
300,,405.0,700,21.0,,100,102.0,0.2,103.0,104.0,0.2,300,50.0,9.0,5.0,70.0,75.0,360.0,3.5,3.5,65,45.0,800.0,0.15,400,sample_1473,0,0,82800,82800,82800,82800,77400,84600,0,84600,54000,84600,0,81000,0,66600,0,81000,84600,79200,0,0,0.8909999999999999
300,,405.0,700,38.0,,100,102.0,0.2,103.0,102.0,0.2,300,50.0,9.0,5.0,70.0,75.0,360.0,3.5,3.5,65,45.0,800.0,0.15,385,sample_1476,0,0,81000,82800,82800,82800,72000,84600,0,84600,57600,84600,0,81000,0,73800,0,81000,79200,81000,0,0,0.902
300,,405.0,700,41.0,,100,102.0,0.2,103.0,104.0,0.2,300,50.0,10.0,5.0,75.0,70.0,350.0,3.5,3.5,65,45.0,800.0,0.15,400,sample_1478,0,0,81000,81000,82800,82800,72000,84600,84600,84600,72000,84600,0,79200,0,70200,0,81000,84600,79200,0,0,0.89
300,,405.0,700,37.0,,100,102.0,0.2,104.0,104.0,0.2,300,50.0,9.0,5.0,75.0,70.0,350.0,3.5,3.5,65,45.0,800.0,0.15,400,sample_1479,0,0,79500,82800,82800,82800,0,84600,0,84600,58200,84600,0,79200,0,57600,0,81000,81000,81000,0,0,0.902
300,,405.0,700,27.0,,101,103.0,0.2,105.0,104.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,sample_148,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,81000,0,81000,0,82800,0.879
300,,405.0,700,70.0,,100,102.0,0.2,102.0,102.0,0.2,300,50.0,9.0,5.0,70.0,75.0,350.0,3.5,3.5,60,45.0,800.0,0.15,400,sample_1480,0,0,79800,82800,82800,82800,72600,84600,84600,84600,45000,84600,0,82800,0,79200,82800,81000,82800,81000,0,0,0.8909999999999999
300,,405.0,700,30.0,,100,102.0,0.2,103.0,104.0,0.2,300,50.0,9.0,5.0,70.0,75.0,350.0,3.5,3.5,65,45.0,800.0,0.15,400,sample_1481,0,0,79200,82800,82800,82800,59400,84600,0,84600,66600,84600,0,82800,0,63000,0,81000,82800,81000,0,0,0.8907
300,,405.0,700,30.0,80.0,100,103.0,0.2,102.0,104.0,0.2,300,50.0,9.0,5.0,70.0,75.0,350.0,3.5,3.5,60,45.0,800.0,0.15,390,sample_1482,0,85500,81900,82800,82800,82800,81000,84600,0,84600,52200,84600,0,82800,0,77400,0,81000,81000,81000,0,0,0.9359999999999999
300,,405.0,700,36.0,80.0,100,102.0,0.2,103.0,103.0,0.2,300,50.0,9.0,5.0,70.0,75.0,350.0,3.5,3.5,65,45.0,800.0,0.15,385,sample_1484,0,85500,75600,82800,82800,82800,85500,84600,0,84600,46800,84600,0,82800,0,72000,84600,81000,82800,81000,0,0,0.902
300,,405.0,700,32.0,80.0,100,104.0,0.2,103.0,104.0,0.2,300,50.0,9.0,5.0,70.0,75.0,350.0,3.5,3.5,65,45.0,800.0,0.15,400,sample_1486,0,85500,80700,82800,82800,82800,84000,84600,84600,84600,59400,84600,0,79200,0,79200,0,81000,84600,81000,0,0,0.879
300,,405.0,700,36.0,80.0,100,102.0,0.2,103.0,101.0,0.2,300,50.0,9.0,5.0,70.0,75.0,350.0,3.5,3.5,65,45.0,800.0,0.15,385,sample_1487,0,85500,80100,82800,82800,82800,73800,84600,1200,83400,66600,84600,0,79200,0,66600,0,81000,81000,81000,0,0,0.89
300,,405.0,700,21.0,75.0,100,103.0,0.2,104.0,104.0,0.2,300,50.0,9.0,5.0,75.0,70.0,360.0,3.5,3.5,65,45.0,800.0,0.15,400,sample_1489,0,84600,81000,81600,82800,82800,75000,84600,84600,84600,54000,84600,0,79200,0,70200,0,81000,84600,81000,0,0,0.879
300,,405.0,700,40.0,80.0,100,102.0,0.2,103.0,102.0,0.2,300,50.0,9.0,5.0,70.0,75.0,350.0,3.5,3.5,65,30.0,800.0,0.15,385,sample_1490,0,85500,81000,82800,82800,82800,67500,84600,84600,84600,59400,84600,0,79200,0,79200,79200,81000,84600,81000,0,0,0.902
300,,405.0,700,38.0,80.0,100,102.0,0.2,103.0,103.0,0.2,300,50.0,9.0,5.0,70.0,75.0,360.0,3.5,3.5,65,45.0,800.0,0.15,385,sample_1491,0,85500,80100,82800,82800,82800,72000,84600,0,84600,61200,84600,0,82800,0,77400,0,81000,81000,81000,0,0,0.879
300,,405.0,700,21.0,74.0,100,102.0,0.2,103.0,104.0,0.2,300,50.0,9.0,5.0,75.0,70.0,360.0,3.5,3.5,65,45.0,800.0,0.15,400,sample_1492,0,84600,80100,82800,82800,82800,76500,84600,84600,84600,66600,84600,0,82800,0,64800,0,79200,82800,81000,0,0,0.879
300,,405.0,700,37.0,80.0,100,102.0,0.2,104.0,103.0,0.2,300,50.0,9.0,5.0,75.0,70.0,360.0,3.5,3.5,65,30.0,800.0,0.15,400,sample_1493,0,85200,80400,82800,82800,82800,81000,84600,84600,84600,58200,84600,85800,79200,0,66600,0,81000,84600,81000,0,0,0.879
300,,405.0,700,40.0,80.0,100,103.0,0.2,102.0,102.0,0.2,300,50.0,9.0,5.0,70.0,75.0,350.0,3.5,3.5,65,26.0,800.0,0.15,400,sample_1495,0,85500,81900,82800,82800,82800,64800,84600,0,84600,52200,84600,0,81000,0,75600,0,81000,81000,81000,0,0,0.879
300,,405.0,700,21.0,72.0,100,102.0,0.2,103.0,104.0,0.2,300,50.0,9.0,5.0,75.0,70.0,,3.5,3.5,65,45.0,800.0,0.15,400,sample_1496,0,84600,79200,82800,82800,82800,72000,84600,81000,84600,66600,84600,0,79200,0,68400,0,81000,82800,81000,0,0,0.902
300,,405.0,700,37.0,80.0,100,102.0,0.2,103.0,104.0,0.2,300,50.0,10.0,5.0,70.0,75.0,350.0,3.5,3.5,65,30.0,800.0,0.15,400,sample_1497,0,85800,80400,82800,82800,82800,76800,84600,84600,84600,55800,84600,0,81600,0,67800,0,81000,84600,81000,0,0,0.8909999999999999
300,,405.0,700,30.0,80.0,100,102.0,0.2,102.0,103.0,0.2,300,50.0,9.0,5.0,70.0,75.0,350.0,3.5,3.5,60,30.0,800.0,0.15,385,sample_1498,0,84600,84600,79200,82800,82800,70200,84600,84600,84600,59400,84600,0,79200,0,70200,0,81000,82800,81000,0,0,0.902
300,,405.0,700,29.0,,101,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78.0,76.0,320.0,3.5,3.5,74,45.0,1200.0,0.15,400,sample_150,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,81000,0,81000,0,82800,0.902
300,,405.0,700,21.0,73.0,100,102.0,0.2,104.0,102.0,0.2,300,50.0,9.0,5.0,75.0,70.0,350.0,3.5,3.5,65,45.0,800.0,0.15,400,sample_1500,0,84600,81000,82800,82800,81000,73800,84600,9000,84600,52200,84600,0,81000,0,68400,0,81000,84600,81000,0,0,0.902
300,,405.0,700,21.0,73.0,100,102.0,0.2,103.0,104.0,0.2,300,50.0,9.0,5.0,70.0,75.0,330.0,3.5,3.5,65,45.0,800.0,0.15,400,sample_1503,0,84600,81000,82800,82800,82800,82800,84600,84600,84600,45000,84600,0,81000,0,75600,0,81000,79200,81000,0,0,0.879
300,,405.0,700,21.0,74.0,100,102.0,0.2,104.0,102.0,0.2,300,50.0,9.0,5.0,75.0,70.0,350.0,3.5,3.5,65,30.0,800.0,0.15,400,sample_1504,0,84600,81600,82800,82800,82800,64200,84600,84600,84600,61200,84600,0,81000,0,72000,0,82800,82800,81000,0,0,0.9129999999999999
300,,405.0,700,38.0,80.0,100,102.0,0.2,104.0,102.0,0.2,300,50.0,9.0,5.0,70.0,75.0,330.0,3.5,3.5,50,28.0,800.0,0.15,385,sample_1505,0,84600,82800,82800,82800,82800,75600,84600,84600,84600,63000,84600,84600,81000,0,75600,0,81000,82800,81000,0,0,0.89
300,,405.0,700,39.0,80.0,100,102.0,0.2,102.0,104.0,0.2,300,50.0,9.0,5.0,75.0,70.0,330.0,3.5,3.5,65,28.0,800.0,0.15,400,sample_1508,0,85800,80400,82800,82800,82800,75000,84600,84600,84600,61200,84600,0,81000,0,64800,0,81000,84600,81000,0,0,0.902
300,,405.0,700,39.0,80.0,100,101.0,0.2,102.0,101.0,0.2,300,50.0,9.0,5.0,70.0,75.0,330.0,3.5,3.5,50,30.0,800.0,0.15,400,sample_1509,0,85200,79500,82800,82800,82800,78300,84600,84600,84600,55800,84600,0,79200,0,61200,0,81000,82800,81000,0,0,0.902
300,,405.0,700,27.0,,101,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,74,45.0,1200.0,0.15,400,sample_151,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,81000,0,81000,0,82800,0.879
300,,405.0,700,21.0,,100,102.0,0.2,103.0,104.0,0.2,300,50.0,9.0,5.0,70.0,75.0,330.0,3.5,3.5,60,50.0,800.0,0.15,400,sample_1511,0,0,82800,82800,82800,82800,0,84600,84600,84600,0,82800,0,82800,0,82800,0,82800,82800,82800,0,0,0.879
300,,405.0,700,22.0,,100,101.0,0.2,104.0,105.0,0.2,300,60.0,10.0,5.0,70.0,75.0,320.0,3.5,3.5,60,45.0,800.0,0.15,400,sample_1512,0,0,81000,82800,82800,82800,0,84600,84600,84600,84600,82800,0,82800,0,70200,0,81000,84600,81000,0,0,0.902
300,,405.0,700,21.0,,100,101.0,0.2,103.0,105.0,0.2,300,50.0,10.0,5.0,70.0,75.0,350.0,3.5,3.5,60,45.0,800.0,0.15,400,sample_1513,0,0,81000,82800,82800,82800,0,84600,84600,84600,72000,82800,1800,82800,0,70200,0,81000,82800,82800,0,0,0.925
300,,405.0,700,60.0,,100,102.0,0.2,102.0,103.0,0.2,300,50.0,9.0,5.0,70.0,75.0,350.0,3.5,3.5,60,45.0,800.0,0.15,400,sample_1515,0,0,78000,82200,82800,82800,77400,84600,1800,82800,59400,82800,0,82800,77400,82800,0,82800,82800,81000,0,0,0.902
300,,405.0,700,35.0,,100,106.0,0.2,102.0,101.0,0.2,300,50.0,9.0,5.0,70.0,75.0,350.0,3.5,3.5,65,50.0,800.0,0.15,400,sample_1519,0,0,81000,82800,82800,82800,85500,84600,0,84600,60300,82800,0,82800,0,81000,82800,82800,77400,82800,0,0,0.902
300,,405.0,700,29.0,,102,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,79.0,76.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,sample_152,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,81000,0,81000,0,82800,0.879
300,,405.0,700,48.0,,101,102.0,0.2,103.0,104.0,0.2,300,60.0,10.0,5.0,70.0,75.0,350.0,3.5,3.5,60,45.0,800.0,0.15,400,sample_1521,0,0,81000,82800,82800,82800,77400,82800,0,84600,57600,84600,82800,82800,0,77400,3600,79200,82800,81000,0,0,0.8907
300,,405.0,700,80.0,,100,103.0,0.2,103.0,104.0,0.2,300,50.0,9.0,5.0,75.0,70.0,350.0,3.5,3.5,65,45.0,800.0,0.15,400,sample_1525,0,0,82200,82800,82800,82800,82800,84600,84600,84600,57600,84600,0,79200,0,77400,79200,81000,84600,81000,0,0,0.879
300,,405.0,700,38.0,,100,102.0,0.2,103.0,103.0,0.2,300,50.0,10.0,5.0,70.0,75.0,350.0,3.5,3.5,65,45.0,800.0,0.15,400,sample_1526,0,0,81000,82800,82800,82800,75600,82800,84600,84600,59400,84600,0,79200,0,77400,84600,81000,81000,81000,0,0,0.995
300,,405.0,700,80.0,,100,102.0,0.2,104.0,105.0,0.2,300,50.0,9.0,5.0,70.0,75.0,350.0,3.5,3.5,65,45.0,800.0,0.15,400,sample_1527,0,0,82800,82800,82800,82800,79200,84600,85200,85800,59400,84600,0,81000,0,68400,0,81000,82800,81000,0,0,0.902
300,,405.0,700,38.0,,100,102.0,0.2,103.0,104.0,0.2,300,50.0,9.0,5.0,75.0,70.0,350.0,3.5,3.5,65,45.0,800.0,0.15,400,sample_1528,0,0,79200,82800,82800,82800,77400,84600,84600,84600,57600,84600,0,82800,0,73800,0,81000,82800,81000,0,0,
300,,405.0,700,41.0,,100,102.0,0.2,102.0,103.0,0.2,300,50.0,9.0,5.0,70.0,75.0,360.0,3.5,3.5,65,45.0,800.0,0.15,400,sample_1531,0,0,82200,82800,82800,82800,75000,84600,0,84600,50400,84600,0,79200,0,79200,0,81000,82800,81000,0,0,0.902
300,,405.0,700,21.0,,100,102.0,0.2,103.0,104.0,0.2,300,50.0,9.0,5.0,75.0,70.0,350.0,3.5,3.5,65,45.0,800.0,0.15,400,sample_1532,0,0,82800,82800,82800,82800,70200,84600,84600,84600,68400,84600,0,75600,0,66600,0,82800,81000,81000,0,0,0.902
300,,405.0,700,50.0,,100,101.0,0.2,103.0,104.0,0.2,300,50.0,9.0,5.0,70.0,75.0,350.0,3.5,3.5,65,45.0,800.0,0.15,385,sample_1533,0,0,78600,82800,82800,82800,83400,84600,84600,84600,50400,84600,0,82800,0,77400,0,81000,81000,81000,0,0,0.879
300,,405.0,700,51.0,,100,102.0,0.2,107.0,104.0,0.2,300,50.0,9.0,5.0,70.0,75.0,350.0,3.5,3.5,65,45.0,800.0,0.15,400,sample_1535,0,0,80400,82800,82800,82800,79800,84600,0,84600,68400,84600,0,81000,0,52200,82800,81000,85500,81000,0,0,0.879
300,,405.0,700,25.0,,100,102.0,0.2,103.0,104.0,0.2,300,50.0,9.0,5.0,75.0,70.0,350.0,3.5,3.5,65,45.0,800.0,0.15,400,sample_1536,0,0,81000,82800,82800,82800,81000,84600,84600,84600,45000,84600,0,79200,0,70200,0,81000,84600,81000,0,0,0.8909999999999999
300,,405.0,700,97.0,,100,102.0,0.2,103.0,104.0,0.2,300,50.0,9.0,5.0,75.0,70.0,350.0,3.5,3.5,65,45.0,800.0,0.15,400,sample_1537,0,0,78600,82800,82800,82800,0,85200,84000,84600,66600,5400,85200,79200,0,70200,0,81000,84600,81000,0,0,0.902
300,,405.0,700,29.0,,102,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,75,45.0,1200.0,0.15,400,sample_154,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,81000,0,81000,0,82800,0.879
300,,405.0,700,30.0,,100,102.0,0.2,104.0,103.0,0.2,300,50.0,9.0,5.0,70.0,75.0,350.0,3.5,3.5,60,45.0,800.0,0.15,400,sample_1540,0,0,81000,82800,82800,82800,71400,85200,0,84600,52200,84600,0,82800,0,66600,0,81000,84600,81000,0,0,0.902
300,,405.0,700,39.0,80.0,100,103.0,0.2,102.0,102.0,0.2,300,50.0,10.0,5.0,70.0,75.0,350.0,3.5,3.5,65,45.0,800.0,0.15,400,sample_1541,0,85200,81000,82800,82800,82800,68400,84600,0,84600,57600,84600,0,79200,0,72000,0,81000,82800,81000,0,0,0.902
300,,405.0,700,30.0,81.0,100,102.0,0.2,103.0,102.0,0.2,300,50.0,9.0,5.0,70.0,75.0,350.0,3.5,3.5,65,45.0,800.0,0.15,400,sample_1542,0,85500,79200,82800,82800,82800,75600,84600,0,84600,57600,84600,0,79200,0,75600,0,81000,81000,81000,0,0,0.902
300,,405.0,700,21.0,70.0,100,102.0,0.2,103.0,103.0,0.2,300,50.0,9.0,5.0,70.0,75.0,350.0,3.5,3.5,65,45.0,800.0,0.15,385,sample_1543,0,84600,81000,82800,82800,82800,73800,84600,0,84600,59400,84600,0,82800,0,72000,0,81000,81000,81000,0,0,0.925
300,,405.0,700,37.0,80.0,100,102.0,0.2,103.0,102.0,0.2,300,50.0,9.0,5.0,70.0,75.0,360.0,3.5,3.5,65,45.0,800.0,0.15,390,sample_1544,0,85200,80400,82800,82800,82800,75600,84600,84600,84600,70200,84600,79200,79200,0,77400,0,81000,84600,81000,0,0,0.902
300,,405.0,700,21.0,74.0,100,102.0,0.2,103.0,104.0,0.2,300,50.0,9.0,5.0,75.0,70.0,350.0,3.5,3.5,65,45.0,800.0,0.15,400,sample_1547,0,82800,79200,82800,82800,82800,66600,84600,84600,84600,63000,84600,0,79200,0,68400,0,81000,82800,81000,0,0,0.89
300,,405.0,700,39.0,80.0,100,102.0,0.2,103.0,102.0,0.2,300,50.0,10.0,5.0,70.0,75.0,350.0,3.5,3.5,65,45.0,800.0,0.15,385,sample_1549,0,85500,80100,79200,82800,82800,73800,84600,84600,84600,63000,84600,0,79200,0,72000,0,81000,82800,81000,0,0,0.89
300,,405.0,700,30.0,80.0,100,102.0,0.2,103.0,102.0,0.2,300,50.0,9.0,5.0,70.0,75.0,360.0,3.5,3.5,65,45.0,800.0,0.15,400,sample_1550,0,85500,76200,82800,82800,82800,83100,84600,0,84600,55800,84600,0,81000,84600,84600,68400,81000,82800,79200,0,0,0.879
300,,405.0,700,21.0,73.0,100,102.0,0.2,103.0,102.0,0.2,300,50.0,9.0,5.0,75.0,70.0,350.0,3.5,3.5,65,45.0,800.0,0.15,400,sample_1551,0,84600,79200,82800,82800,82800,73800,84600,84600,84600,58800,84600,85200,79200,0,70200,0,82800,82800,81000,0,0,0.89
300,,405.0,700,32.0,80.0,100,103.0,0.2,103.0,104.0,0.2,300,50.0,9.0,5.0,70.0,75.0,350.0,3.5,3.5,65,35.0,800.0,0.15,400,sample_1552,0,84600,81000,82800,82800,82800,85800,84600,84600,84600,70800,84600,0,79200,0,63000,0,82800,82800,81000,0,0,0.8907
300,,405.0,700,40.0,80.0,100,103.0,0.2,104.0,104.0,0.2,300,50.0,9.0,5.0,70.0,75.0,350.0,3.5,3.5,65,25.0,800.0,0.15,385,sample_1553,0,85500,78900,82800,82800,82800,75000,84600,0,84600,61200,84600,0,79200,0,70200,0,81000,81000,81000,0,0,0.871
300,,405.0,700,21.0,73.0,100,102.0,0.2,103.0,104.0,0.2,300,50.0,9.0,5.0,70.0,75.0,350.0,3.5,3.5,65,45.0,800.0,0.15,400,sample_1554,0,84600,79200,82800,82800,82800,81000,84600,0,84600,55800,84600,0,82800,0,60300,2700,81000,82800,81000,0,0,0.902
